transaction_id,merchant_id,customer_id,timestamp,amount,payment_method,device,location,account_age_days,transaction_frequency,previous_fraud_count,new_device,location_distance_km,is_fraud,hour,day_of_week,is_weekend,fraud_probability,risk_score,risk_level,risk_reasons,recommended_action
TXN025621,M0201,C001235,2026-06-27 22:00:00,417.46,Credit Card,Tablet,Other,573,2,0,0,60.01,0,22,5,1,0.19089695855210148,19.09,Low Risk,No major suspicious indicators detected,Approve
TXN025622,M0142,C009329,2026-06-27 22:10:00,116.72,UPI,Desktop,Chennai,658,3,0,0,69.41,0,22,5,1,0.20768742708768187,20.77,Low Risk,No major suspicious indicators detected,Approve
TXN025623,M0100,C005436,2026-06-27 22:20:00,62.3,UPI,Mobile,Delhi,1975,20,0,0,218.15,0,22,5,1,0.61400702828356,61.4,Medium Risk,Unusually high transaction frequency; Unusual location distance; High frequency combined with unusual location,Additional Verification
TXN025624,M0138,C007116,2026-06-27 22:30:00,992.75,Credit Card,Mobile,Other,1451,2,0,0,119.69,0,22,5,1,0.21005204855584736,21.01,Low Risk,No major suspicious indicators detected,Approve
TXN025625,M0168,C007183,2026-06-27 22:40:00,544.71,Wallet,Desktop,Chennai,856,5,0,0,87.63,0,22,5,1,0.1986879886178358,19.87,Low Risk,No major suspicious indicators detected,Approve
TXN025626,M0407,C002249,2026-06-27 22:50:00,741.28,Credit Card,Mobile,Delhi,1967,4,0,0,44.63,0,22,5,1,0.23480365892601499,23.48,Low Risk,No major suspicious indicators detected,Approve
TXN025627,M0099,C007515,2026-06-27 23:00:00,263.24,Debit Card,Mobile,Hyderabad,1642,4,0,0,18.14,0,23,5,1,0.26891109232714444,26.89,Low Risk,No major suspicious indicators detected,Approve
TXN025628,M0311,C008316,2026-06-27 23:10:00,470.69,Credit Card,Mobile,Delhi,570,4,0,0,85.17,0,23,5,1,0.25634115364328086,25.63,Low Risk,No major suspicious indicators detected,Approve
TXN025629,M0319,C008020,2026-06-27 23:20:00,1326.96,Debit Card,Mobile,Bangalore,913,3,0,0,4.09,0,23,5,1,0.30459457924852684,30.46,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN025630,M0327,C004505,2026-06-27 23:30:00,405.67,Credit Card,Mobile,Pune,592,5,0,1,27.16,0,23,5,1,0.3274361133757636,32.74,Medium Risk,New device detected,Additional Verification
TXN025631,M0426,C007376,2026-06-27 23:40:00,128.09,UPI,Desktop,Hyderabad,356,6,0,0,21.33,0,23,5,1,0.23885766380942844,23.89,Low Risk,No major suspicious indicators detected,Approve
TXN025632,M0355,C004562,2026-06-27 23:50:00,831.12,UPI,Mobile,Mumbai,869,5,0,0,51.71,0,23,5,1,0.31907339503417687,31.91,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN025633,M0066,C003931,2026-06-28 00:00:00,284.59,Wallet,Mobile,Bangalore,280,3,1,0,157.41,0,0,6,1,0.3080402936666968,30.8,Medium Risk,Previous fraud history,Additional Verification
TXN025634,M0335,C003777,2026-06-28 00:10:00,1060.18,Debit Card,Mobile,Bangalore,1851,3,0,0,56.45,0,0,6,1,0.24731079522141647,24.73,Low Risk,No major suspicious indicators detected,Approve
TXN025635,M0329,C002885,2026-06-28 00:20:00,413.84,Credit Card,Mobile,Mumbai,2308,3,0,0,34.18,0,0,6,1,0.20735678643230993,20.74,Low Risk,No major suspicious indicators detected,Approve
TXN025636,M0047,C005100,2026-06-28 00:30:00,955.1,UPI,Mobile,Mumbai,2059,4,1,0,48.17,0,0,6,1,0.3788500688692479,37.89,Medium Risk,Previous fraud history,Additional Verification
TXN025637,M0337,C004490,2026-06-28 00:40:00,669.83,UPI,Mobile,Delhi,2165,4,0,0,10.53,0,0,6,1,0.22284931173984993,22.28,Low Risk,No major suspicious indicators detected,Approve
TXN025638,M0382,C002098,2026-06-28 00:50:00,1477.37,UPI,Mobile,Other,410,3,0,0,27.56,0,0,6,1,0.21390225603413437,21.39,Low Risk,No major suspicious indicators detected,Approve
TXN025639,M0231,C009994,2026-06-28 01:00:00,1055.82,Debit Card,Mobile,Mumbai,1891,25,0,0,122.14,0,1,6,1,0.5230809560912869,52.31,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025640,M0308,C003674,2026-06-28 01:10:00,109.42,Credit Card,Desktop,Delhi,2017,4,0,0,19.42,0,1,6,1,0.17323103730300482,17.32,Low Risk,No major suspicious indicators detected,Approve
TXN025641,M0146,C008336,2026-06-28 01:20:00,61.95,UPI,Mobile,Other,2248,4,0,1,29.42,0,1,6,1,0.41437205445257946,41.44,Medium Risk,New device detected,Additional Verification
TXN025642,M0207,C008358,2026-06-28 01:30:00,373.55,UPI,Mobile,Other,1666,2,0,0,1.77,0,1,6,1,0.267484031463498,26.75,Low Risk,No major suspicious indicators detected,Approve
TXN025643,M0146,C003139,2026-06-28 01:40:00,736.44,UPI,Mobile,Pune,1972,6,0,0,34.76,0,1,6,1,0.21996346707204115,22.0,Low Risk,No major suspicious indicators detected,Approve
TXN025644,M0152,C005140,2026-06-28 01:50:00,195.32,Wallet,Desktop,Mumbai,2167,6,1,1,27.33,0,1,6,1,0.5194336887724101,51.94,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN025645,M0279,C008261,2026-06-28 02:00:00,629.96,UPI,Tablet,Other,2399,2,0,0,63.08,0,2,6,1,0.23495290652733167,23.5,Low Risk,No major suspicious indicators detected,Approve
TXN025646,M0140,C002502,2026-06-28 02:10:00,603.97,UPI,Tablet,Chennai,419,4,0,1,39.92,0,2,6,1,0.3387607207208375,33.88,Medium Risk,New device detected,Additional Verification
TXN025647,M0151,C008217,2026-06-28 02:20:00,375.03,Credit Card,Desktop,Kolkata,775,7,0,0,1.72,0,2,6,1,0.19268114046235535,19.27,Low Risk,No major suspicious indicators detected,Approve
TXN025648,M0021,C003929,2026-06-28 02:30:00,213.87,Credit Card,Mobile,Pune,1521,3,0,1,20.46,0,2,6,1,0.4524331342445611,45.24,Medium Risk,New device detected,Additional Verification
TXN025649,M0254,C002358,2026-06-28 02:40:00,145.57,UPI,Mobile,Bangalore,730,6,1,0,34.91,0,2,6,1,0.38402369565521827,38.4,Medium Risk,Previous fraud history,Additional Verification
TXN025650,M0064,C000577,2026-06-28 02:50:00,4813.47,UPI,Desktop,Other,2456,4,0,0,103.2,0,2,6,1,0.23446741053385964,23.45,Low Risk,No major suspicious indicators detected,Approve
TXN025651,M0218,C007301,2026-06-28 03:00:00,48.39,Net Banking,Desktop,Delhi,1761,4,0,0,10.65,0,3,6,1,0.18247758907020503,18.25,Low Risk,No major suspicious indicators detected,Approve
TXN025652,M0072,C008783,2026-06-28 03:10:00,116.88,UPI,Mobile,Mumbai,1294,14,1,0,87.32,0,3,6,1,0.5834727448068029,58.35,Medium Risk,Unusually high transaction frequency; Previous fraud history,Additional Verification
TXN025653,M0478,C001668,2026-06-28 03:20:00,5434.16,UPI,Tablet,Kolkata,1645,2,1,0,159.37,0,3,6,1,0.27211575215739636,27.21,Low Risk,Previous fraud history,Approve
TXN025654,M0162,C001299,2026-06-28 03:30:00,143.59,UPI,Mobile,Kolkata,2365,5,0,0,80.89,0,3,6,1,0.28958879649503977,28.96,Low Risk,No major suspicious indicators detected,Approve
TXN025655,M0130,C006993,2026-06-28 03:40:00,229.83,Credit Card,Mobile,Delhi,1172,2,0,0,6.29,0,3,6,1,0.22202224194480047,22.2,Low Risk,No major suspicious indicators detected,Approve
TXN025656,M0069,C005832,2026-06-28 03:50:00,796.38,Credit Card,Tablet,Other,1017,2,0,0,188.21,0,3,6,1,0.18224803437611253,18.22,Low Risk,No major suspicious indicators detected,Approve
TXN025657,M0415,C002264,2026-06-28 04:00:00,652.67,Credit Card,Mobile,Hyderabad,1760,2,0,1,3.41,0,4,6,1,0.3860550151480367,38.61,Medium Risk,New device detected,Additional Verification
TXN025658,M0225,C004755,2026-06-28 04:10:00,628.33,Credit Card,Mobile,Other,1459,3,0,0,17.49,0,4,6,1,0.20067186621406313,20.07,Low Risk,No major suspicious indicators detected,Approve
TXN025659,M0246,C003864,2026-06-28 04:20:00,1799.74,Debit Card,Mobile,Pune,2127,3,0,0,90.78,0,4,6,1,0.22830034262735996,22.83,Low Risk,No major suspicious indicators detected,Approve
TXN025660,M0068,C004406,2026-06-28 04:30:00,154.77,UPI,Mobile,Bangalore,2207,3,1,1,26.23,0,4,6,1,0.7282741622119958,72.83,High Risk,New device detected; Previous fraud history,Block / Manual Review
TXN025661,M0454,C007401,2026-06-28 04:40:00,480.56,Net Banking,Mobile,Kolkata,2151,1,0,0,86.09,0,4,6,1,0.2827702071898562,28.28,Low Risk,No major suspicious indicators detected,Approve
TXN025662,M0471,C006481,2026-06-28 04:50:00,382.34,Debit Card,Mobile,Pune,495,4,0,0,95.06,0,4,6,1,0.2017844068461408,20.18,Low Risk,No major suspicious indicators detected,Approve
TXN025663,M0493,C003528,2026-06-28 05:00:00,167.5,UPI,Mobile,Chennai,2099,5,0,0,156.29,0,5,6,1,0.28542801361630654,28.54,Low Risk,No major suspicious indicators detected,Approve
TXN025664,M0403,C005599,2026-06-28 05:10:00,447.53,Credit Card,Desktop,Pune,1461,2,0,0,53.74,0,5,6,1,0.1301589771259346,13.02,Low Risk,No major suspicious indicators detected,Approve
TXN025665,M0384,C006651,2026-06-28 05:20:00,706.51,Credit Card,Mobile,Bangalore,1123,11,0,0,48.12,0,5,6,1,0.5970008977541177,59.7,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025666,M0107,C003019,2026-06-28 05:30:00,724.07,UPI,Desktop,Other,1730,3,1,0,36.61,0,5,6,1,0.3679567236054884,36.8,Medium Risk,Previous fraud history,Additional Verification
TXN025667,M0109,C009397,2026-06-28 05:40:00,1175.48,Net Banking,Tablet,Other,12,5,0,0,17.39,0,5,6,1,0.44965410235154507,44.97,Medium Risk,Very new account,Additional Verification
TXN025668,M0328,C007319,2026-06-28 05:50:00,387.61,Credit Card,Mobile,Other,15,5,0,0,10.35,0,5,6,1,0.4911988131782032,49.12,Medium Risk,Very new account,Additional Verification
TXN025669,M0103,C005916,2026-06-28 06:00:00,147.32,UPI,Mobile,Pune,935,5,0,0,85.97,0,6,6,1,0.19920446100719197,19.92,Low Risk,No major suspicious indicators detected,Approve
TXN025670,M0141,C004560,2026-06-28 06:10:00,101.08,Debit Card,Mobile,Mumbai,1291,7,0,1,53.56,0,6,6,1,0.3696455225270924,36.96,Medium Risk,New device detected,Additional Verification
TXN025671,M0065,C000974,2026-06-28 06:20:00,254.32,UPI,Mobile,Hyderabad,1646,6,0,0,27.11,0,6,6,1,0.23310971020916657,23.31,Low Risk,No major suspicious indicators detected,Approve
TXN025672,M0134,C004245,2026-06-28 06:30:00,104.31,Wallet,Mobile,Other,95,4,0,0,59.0,0,6,6,1,0.21991104568224368,21.99,Low Risk,No major suspicious indicators detected,Approve
TXN025673,M0199,C009493,2026-06-28 06:40:00,198.2,Credit Card,Mobile,Kolkata,825,6,0,0,23.81,0,6,6,1,0.224358934693321,22.44,Low Risk,No major suspicious indicators detected,Approve
TXN025674,M0368,C004009,2026-06-28 06:50:00,123.74,UPI,Mobile,Mumbai,470,5,0,0,37.74,0,6,6,1,0.21755650665382395,21.76,Low Risk,No major suspicious indicators detected,Approve
TXN025675,M0155,C008227,2026-06-28 07:00:00,209.6,Credit Card,Mobile,Chennai,591,6,1,0,20.98,0,7,6,1,0.40603153216964133,40.6,Medium Risk,Previous fraud history,Additional Verification
TXN025676,M0079,C005998,2026-06-28 07:10:00,2400.53,Credit Card,Mobile,Chennai,2228,2,0,0,11.41,0,7,6,1,0.21934630707134417,21.93,Low Risk,No major suspicious indicators detected,Approve
TXN025677,M0436,C008193,2026-06-28 07:20:00,356.61,UPI,Mobile,Hyderabad,172,4,0,0,0.73,0,7,6,1,0.2606381316278064,26.06,Low Risk,No major suspicious indicators detected,Approve
TXN025678,M0382,C007886,2026-06-28 07:30:00,1943.58,Debit Card,Mobile,Mumbai,565,3,0,1,96.72,0,7,6,1,0.4910854102351621,49.11,Medium Risk,New device detected,Additional Verification
TXN025679,M0482,C002516,2026-06-28 07:40:00,612.58,Credit Card,Mobile,Mumbai,2323,5,1,0,12.31,0,7,6,1,0.3266317993220864,32.66,Medium Risk,Previous fraud history,Additional Verification
TXN025680,M0250,C006748,2026-06-28 07:50:00,216.5,UPI,Mobile,Chennai,690,2,0,0,42.13,0,7,6,1,0.30902820430578104,30.9,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN025681,M0377,C006214,2026-06-28 08:00:00,356.63,UPI,Desktop,Delhi,2112,6,0,1,34.89,0,8,6,1,0.4115842713902552,41.16,Medium Risk,New device detected,Additional Verification
TXN025682,M0087,C005764,2026-06-28 08:10:00,77.43,Net Banking,Mobile,Other,143,3,2,0,24.96,1,8,6,1,0.7453080758184244,74.53,High Risk,Previous fraud history,Block / Manual Review
TXN025683,M0304,C006401,2026-06-28 08:20:00,289.72,UPI,Desktop,Bangalore,72,5,0,0,87.67,0,8,6,1,0.22492761776680875,22.49,Low Risk,No major suspicious indicators detected,Approve
TXN025684,M0241,C001941,2026-06-28 08:30:00,108.76,Credit Card,Tablet,Pune,1859,5,0,0,2.61,0,8,6,1,0.16638508147884762,16.64,Low Risk,No major suspicious indicators detected,Approve
TXN025685,M0088,C007011,2026-06-28 08:40:00,734.03,Debit Card,Desktop,Other,904,4,0,0,16.7,0,8,6,1,0.1897670459000907,18.98,Low Risk,No major suspicious indicators detected,Approve
TXN025686,M0463,C009213,2026-06-28 08:50:00,261.15,UPI,Desktop,Chennai,1001,5,0,0,35.42,0,8,6,1,0.2234433447609528,22.34,Low Risk,No major suspicious indicators detected,Approve
TXN025687,M0483,C008284,2026-06-28 09:00:00,297.79,Debit Card,Mobile,Hyderabad,120,3,0,0,27.57,0,9,6,1,0.27920754100364104,27.92,Low Risk,No major suspicious indicators detected,Approve
TXN025688,M0324,C004690,2026-06-28 09:10:00,265.62,Credit Card,Mobile,Delhi,2361,1,0,1,21.26,0,9,6,1,0.35662623997196224,35.66,Medium Risk,New device detected,Additional Verification
TXN025689,M0172,C006516,2026-06-28 09:20:00,990.68,UPI,Mobile,Mumbai,2019,2,0,0,83.43,0,9,6,1,0.33553452202262285,33.55,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN025690,M0357,C007037,2026-06-28 09:30:00,165.7,UPI,Mobile,Chennai,266,2,0,1,100.62,0,9,6,1,0.4128649902113296,41.29,Medium Risk,New device detected,Additional Verification
TXN025691,M0017,C003892,2026-06-28 09:40:00,155.11,UPI,Mobile,Delhi,1183,6,0,0,44.56,0,9,6,1,0.2226777556632245,22.27,Low Risk,No major suspicious indicators detected,Approve
TXN025692,M0223,C002147,2026-06-28 09:50:00,568.27,Credit Card,Mobile,Pune,2354,25,0,0,21.65,0,9,6,1,0.5479686309669873,54.8,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025693,M0294,C004094,2026-06-28 10:00:00,1195.51,Debit Card,Mobile,Pune,1033,3,0,0,36.85,0,10,6,1,0.22104002227708416,22.1,Low Risk,No major suspicious indicators detected,Approve
TXN025694,M0394,C009781,2026-06-28 10:10:00,561.87,Credit Card,Mobile,Bangalore,2151,4,0,0,3.12,0,10,6,1,0.2818906979143604,28.19,Low Risk,No major suspicious indicators detected,Approve
TXN025695,M0310,C003664,2026-06-28 10:20:00,3593.4,Credit Card,Desktop,Delhi,1595,5,0,0,21.94,0,10,6,1,0.2138875879692747,21.39,Low Risk,No major suspicious indicators detected,Approve
TXN025696,M0498,C005082,2026-06-28 10:30:00,158.5,Debit Card,Mobile,Chennai,332,3,0,0,0.97,0,10,6,1,0.2590061159404496,25.9,Low Risk,No major suspicious indicators detected,Approve
TXN025697,M0219,C007675,2026-06-28 10:40:00,46.22,UPI,Mobile,Other,1056,5,0,1,94.3,0,10,6,1,0.44792865788113145,44.79,Medium Risk,New device detected,Additional Verification
TXN025698,M0234,C000962,2026-06-28 10:50:00,656.7,UPI,Mobile,Bangalore,641,11,0,0,3.44,0,10,6,1,0.546638668709802,54.66,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025699,M0390,C006083,2026-06-28 11:00:00,346.1,Net Banking,Mobile,Chennai,87,5,0,1,13.1,0,11,6,1,0.3970854081425375,39.71,Medium Risk,New device detected,Additional Verification
TXN025700,M0248,C004342,2026-06-28 11:10:00,646.49,Net Banking,Tablet,Pune,315,3,0,1,65.47,0,11,6,1,0.3520446644406679,35.2,Medium Risk,New device detected,Additional Verification
TXN025701,M0390,C004375,2026-06-28 11:20:00,949.92,UPI,Mobile,Pune,1855,4,0,0,48.03,0,11,6,1,0.291235150720863,29.12,Low Risk,No major suspicious indicators detected,Approve
TXN025702,M0052,C009045,2026-06-28 11:30:00,87.76,Wallet,Desktop,Kolkata,1646,4,0,0,42.95,0,11,6,1,0.2843151489885651,28.43,Low Risk,No major suspicious indicators detected,Approve
TXN025703,M0015,C003582,2026-06-28 11:40:00,302.87,UPI,Tablet,Chennai,2493,13,0,0,30.97,0,11,6,1,0.36049829729592386,36.05,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025704,M0324,C005381,2026-06-28 11:50:00,724.92,Debit Card,Mobile,Pune,16,4,0,0,15.45,1,11,6,1,0.762195175465542,76.22,High Risk,Very new account,Block / Manual Review
TXN025705,M0441,C002313,2026-06-28 12:00:00,520.86,Credit Card,Mobile,Mumbai,2489,6,0,1,97.21,0,12,6,1,0.3866777808012355,38.67,Medium Risk,New device detected,Additional Verification
TXN025706,M0112,C006659,2026-06-28 12:10:00,338.32,Wallet,Tablet,Delhi,1397,2,0,0,39.03,0,12,6,1,0.20464333791308717,20.46,Low Risk,No major suspicious indicators detected,Approve
TXN025707,M0184,C002493,2026-06-28 12:20:00,844.08,Net Banking,Mobile,Chennai,2002,2,0,1,79.19,0,12,6,1,0.46213251693464086,46.21,Medium Risk,New device detected,Additional Verification
TXN025708,M0360,C002271,2026-06-28 12:30:00,1092.96,Debit Card,Mobile,Other,295,4,0,1,10.21,0,12,6,1,0.5177482485273349,51.77,Medium Risk,New device detected,Additional Verification
TXN025709,M0007,C006702,2026-06-28 12:40:00,51.87,Wallet,Mobile,Other,1087,4,0,1,89.17,0,12,6,1,0.39058882440771014,39.06,Medium Risk,New device detected,Additional Verification
TXN025710,M0051,C007608,2026-06-28 12:50:00,1950.39,UPI,Mobile,Delhi,411,4,1,0,17.0,0,12,6,1,0.40999899856034233,41.0,Medium Risk,Previous fraud history,Additional Verification
TXN025711,M0314,C008461,2026-06-28 13:00:00,118.77,Debit Card,Mobile,Delhi,506,4,0,0,188.87,0,13,6,1,0.22616686328439528,22.62,Low Risk,No major suspicious indicators detected,Approve
TXN025712,M0241,C007209,2026-06-28 13:10:00,731.75,UPI,Mobile,Hyderabad,1288,4,1,1,162.07,0,13,6,1,0.4901624928189822,49.02,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN025713,M0245,C006185,2026-06-28 13:20:00,289.86,Debit Card,Mobile,Bangalore,169,3,0,1,85.47,0,13,6,1,0.3942718885990567,39.43,Medium Risk,New device detected,Additional Verification
TXN025714,M0448,C004078,2026-06-28 13:30:00,1415.07,Debit Card,Tablet,Pune,153,1,0,0,164.26,0,13,6,1,0.18578073850114188,18.58,Low Risk,No major suspicious indicators detected,Approve
TXN025715,M0365,C005295,2026-06-28 13:40:00,829.7,Credit Card,Desktop,Pune,2474,3,0,0,28.76,0,13,6,1,0.15428668174396715,15.43,Low Risk,No major suspicious indicators detected,Approve
TXN025716,M0367,C000433,2026-06-28 13:50:00,727.29,UPI,Mobile,Mumbai,2401,4,0,0,153.78,0,13,6,1,0.2788622200089242,27.89,Low Risk,No major suspicious indicators detected,Approve
TXN025717,M0410,C007617,2026-06-28 14:00:00,503.7,UPI,Mobile,Delhi,718,5,0,0,21.85,0,14,6,1,0.24400639970607418,24.4,Low Risk,No major suspicious indicators detected,Approve
TXN025718,M0186,C000803,2026-06-28 14:10:00,235.73,Debit Card,Mobile,Other,1300,1,0,0,11.68,0,14,6,1,0.2863895859235065,28.64,Low Risk,No major suspicious indicators detected,Approve
TXN025719,M0287,C006135,2026-06-28 14:20:00,149.89,UPI,Mobile,Mumbai,685,3,0,0,56.88,0,14,6,1,0.28971538123481294,28.97,Low Risk,No major suspicious indicators detected,Approve
TXN025720,M0450,C006467,2026-06-28 14:30:00,101.19,UPI,Mobile,Kolkata,792,3,0,0,13.99,0,14,6,1,0.24901126666881013,24.9,Low Risk,No major suspicious indicators detected,Approve
TXN025721,M0092,C004996,2026-06-28 14:40:00,215.79,UPI,Mobile,Delhi,464,4,0,0,86.66,0,14,6,1,0.23711447783264242,23.71,Low Risk,No major suspicious indicators detected,Approve
TXN025722,M0106,C001304,2026-06-28 14:50:00,1004.39,Debit Card,Mobile,Chennai,351,4,0,0,83.58,0,14,6,1,0.2832745741900038,28.33,Low Risk,No major suspicious indicators detected,Approve
TXN025723,M0013,C005214,2026-06-28 15:00:00,148.13,Credit Card,Desktop,Delhi,509,4,0,1,39.72,0,15,6,1,0.34204991990037803,34.2,Medium Risk,New device detected,Additional Verification
TXN025724,M0146,C007008,2026-06-28 15:10:00,1351.57,Credit Card,Desktop,Hyderabad,525,4,0,0,66.74,0,15,6,1,0.21255849703818408,21.26,Low Risk,No major suspicious indicators detected,Approve
TXN025725,M0478,C008935,2026-06-28 15:20:00,144.63,Credit Card,Mobile,Hyderabad,1492,7,0,1,26.57,0,15,6,1,0.38820656822452054,38.82,Medium Risk,New device detected,Additional Verification
TXN025726,M0119,C008875,2026-06-28 15:30:00,342.27,Debit Card,Desktop,Kolkata,1429,6,0,0,184.78,0,15,6,1,0.24232876559402106,24.23,Low Risk,No major suspicious indicators detected,Approve
TXN025727,M0203,C003059,2026-06-28 15:40:00,633.4,Credit Card,Mobile,Bangalore,1678,3,0,0,45.07,0,15,6,1,0.22405369367135283,22.41,Low Risk,No major suspicious indicators detected,Approve
TXN025728,M0141,C001850,2026-06-28 15:50:00,1126.13,Debit Card,Mobile,Kolkata,1253,2,0,0,6.88,0,15,6,1,0.31980741748428004,31.98,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN025729,M0115,C007817,2026-06-28 16:00:00,279.61,Credit Card,Mobile,Other,454,4,0,0,5.84,0,16,6,1,0.23849588391284632,23.85,Low Risk,No major suspicious indicators detected,Approve
TXN025730,M0152,C001302,2026-06-28 16:10:00,652.79,Debit Card,Desktop,Kolkata,259,5,0,0,71.09,0,16,6,1,0.24866405675570585,24.87,Low Risk,No major suspicious indicators detected,Approve
TXN025731,M0057,C009988,2026-06-28 16:20:00,498.98,UPI,Mobile,Other,1050,8,0,0,19.59,0,16,6,1,0.4324070394187144,43.24,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025732,M0382,C009088,2026-06-28 16:30:00,314.26,Net Banking,Mobile,Hyderabad,289,3,0,1,108.53,0,16,6,1,0.4600633559350585,46.01,Medium Risk,New device detected,Additional Verification
TXN025733,M0157,C008673,2026-06-28 16:40:00,142.78,Debit Card,Mobile,Chennai,1561,1,0,0,52.97,0,16,6,1,0.36807089014023087,36.81,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN025734,M0440,C004038,2026-06-28 16:50:00,626.43,Debit Card,Tablet,Chennai,2085,4,2,0,6.78,0,16,6,1,0.4496992073922945,44.97,Medium Risk,Previous fraud history,Additional Verification
TXN025735,M0310,C000291,2026-06-28 17:00:00,414.83,UPI,Tablet,Bangalore,1963,1,0,0,30.16,0,17,6,1,0.2650898637269707,26.51,Low Risk,No major suspicious indicators detected,Approve
TXN025736,M0133,C006945,2026-06-28 17:10:00,293.08,Net Banking,Mobile,Other,221,2,0,0,31.41,0,17,6,1,0.27703266445833236,27.7,Low Risk,No major suspicious indicators detected,Approve
TXN025737,M0163,C008382,2026-06-28 17:20:00,452.49,UPI,Mobile,Delhi,1172,7,1,0,33.81,0,17,6,1,0.4060371244836702,40.6,Medium Risk,Previous fraud history,Additional Verification
TXN025738,M0275,C005315,2026-06-28 17:30:00,714.19,Net Banking,Mobile,Delhi,2442,28,0,0,1.84,0,17,6,1,0.5542769078291467,55.43,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025739,M0183,C005696,2026-06-28 17:40:00,75.2,UPI,Tablet,Delhi,749,5,0,0,136.38,0,17,6,1,0.21959066168968547,21.96,Low Risk,No major suspicious indicators detected,Approve
TXN025740,M0077,C008569,2026-06-28 17:50:00,233.63,UPI,Mobile,Bangalore,1976,10,0,0,175.75,0,17,6,1,0.3573961894892135,35.74,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025741,M0325,C006827,2026-06-28 18:00:00,152.29,UPI,Mobile,Kolkata,539,4,0,0,30.54,0,18,6,1,0.2866339883598911,28.66,Low Risk,No major suspicious indicators detected,Approve
TXN025742,M0044,C000259,2026-06-28 18:10:00,164.26,UPI,Mobile,Delhi,1671,3,0,0,140.75,0,18,6,1,0.2372668523000465,23.73,Low Risk,No major suspicious indicators detected,Approve
TXN025743,M0206,C000827,2026-06-28 18:20:00,183.29,Credit Card,Mobile,Other,267,3,0,0,80.55,0,18,6,1,0.2560947911235101,25.61,Low Risk,No major suspicious indicators detected,Approve
TXN025744,M0038,C002420,2026-06-28 18:30:00,1210.04,UPI,Mobile,Kolkata,1558,4,1,0,39.0,0,18,6,1,0.5136234829009424,51.36,Medium Risk,Previous fraud history,Additional Verification
TXN025745,M0318,C006976,2026-06-28 18:40:00,562.98,Net Banking,Desktop,Chennai,1454,2,0,0,1.63,0,18,6,1,0.3108208874380527,31.08,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN025746,M0022,C007933,2026-06-28 18:50:00,134.29,Credit Card,Mobile,Chennai,817,3,0,1,125.59,0,18,6,1,0.4578216387966373,45.78,Medium Risk,New device detected,Additional Verification
TXN025747,M0073,C006204,2026-06-28 19:00:00,485.81,UPI,Mobile,Kolkata,1411,3,0,1,117.38,0,19,6,1,0.40111264588185114,40.11,Medium Risk,New device detected,Additional Verification
TXN025748,M0241,C002153,2026-06-28 19:10:00,619.07,UPI,Mobile,Mumbai,1709,1,1,0,31.41,0,19,6,1,0.4494606923055844,44.95,Medium Risk,Previous fraud history,Additional Verification
TXN025749,M0424,C009642,2026-06-28 19:20:00,281.83,UPI,Mobile,Other,1552,3,0,0,93.84,1,19,6,1,0.24186430832156058,24.19,Low Risk,No major suspicious indicators detected,Approve
TXN025750,M0154,C003333,2026-06-28 19:30:00,111.35,UPI,Mobile,Delhi,2199,6,0,0,218.92,0,19,6,1,0.29130809249391937,29.13,Low Risk,Unusual location distance,Approve
TXN025751,M0237,C005887,2026-06-28 19:40:00,135.83,UPI,Mobile,Bangalore,2042,5,0,0,1.35,0,19,6,1,0.29457237788077295,29.46,Low Risk,No major suspicious indicators detected,Approve
TXN025752,M0381,C003118,2026-06-28 19:50:00,82.59,UPI,Mobile,Chennai,1024,4,1,0,187.83,0,19,6,1,0.19218716629540178,19.22,Low Risk,Previous fraud history,Approve
TXN025753,M0005,C004740,2026-06-28 20:00:00,3428.7,Credit Card,Mobile,Kolkata,1371,6,0,0,32.33,0,20,6,1,0.2558088940532035,25.58,Low Risk,No major suspicious indicators detected,Approve
TXN025754,M0221,C003598,2026-06-28 20:10:00,71.62,Credit Card,Mobile,Delhi,2141,8,0,0,24.66,0,20,6,1,0.3437658519653273,34.38,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN025755,M0310,C005597,2026-06-28 20:20:00,115.1,Credit Card,Mobile,Mumbai,530,6,0,0,36.49,0,20,6,1,0.2838507857354512,28.39,Low Risk,No major suspicious indicators detected,Approve
TXN025756,M0086,C002315,2026-06-28 20:30:00,394.06,Debit Card,Mobile,Bangalore,2206,5,0,0,61.34,0,20,6,1,0.25712199297827515,25.71,Low Risk,No major suspicious indicators detected,Approve
